year month day hour temperature nebulosity load estimate
1999 5 12 5 13.4 6.1 36970.5 36812.1
1999 5 12 6 13.5 6.3 39372.5 39261.8
1999 5 12 7 13.7 6.6 43881 43825
1999 5 12 8 13.8 6.8 47676 47713.8
1999 5 12 9 14.9 6.7 50044.5 49759.2
1999 5 12 10 15.9 6.7 50672.5 50427.2
1999 5 12 11 17 6.6 50622.5 50573.6
1999 5 12 12 17.8 6.7 50556.5 50394.3
1999 5 12 13 18.5 6.7 50563.5 50265.9
1999 5 12 14 19.3 6.8 50189.5 49918.9
1999 5 12 15 19.2 6.7 48693.5 48535.6
1999 5 12 16 19.1 6.6 47268 47125.3
1999 5 12 17 19 6.5 45734 45690.7
1999 5 12 18 18.4 6.4 45173 45306.5
1999 5 12 19 17.9 6.2 45818.5 45391.9
1999 5 12 20 17.3 6.1 44133.5 43654.5
1999 5 12 21 16.3 5.7 43126.5 43647.8
1999 5 12 22 15.4 5.2 43733.5 43994.9
1999 5 12 23 14.4 4.8 44612 44842.2
1999 5 13 0 14 4.6 42841 41981.2
1999 5 13 1 13.6 4.4 39745.5 39154.1
1999 5 13 2 13.2 4.2 38864 38290.1
1999 5 13 3 13 4.6 36074 35601
1999 5 13 4 12.7 4.9 33745 33448.6
1999 5 13 5 12.5 5.3 32356 32268.4
1999 5 13 6 12.6 5.8 31605 31754.9
1999 5 13 7 12.8 6.2 32186.5 32183.4
1999 5 13 8 12.9 6.7 34311.5 33937.2
1999 5 13 9 14.2 6.5 36880 36255.6
1999 5 13 10 15.4 6.4 38394.5 37902.9
1999 5 13 11 16.7 6.2 39108.5 38696.4
1999 5 13 12 17.5 6.3 40200 39754.9
1999 5 13 13 18.4 6.3 40673 40305.7
1999 5 13 14 19.2 6.4 38200.5 38022.1
1999 5 13 15 19.3 6.5 36022 36120.9
1999 5 13 16 19.4 6.6 34455.5 34738.1
1999 5 13 17 19.5 6.7 33535 34021.1
1999 5 13 18 18.9 6.6 34443.5 34924.8
1999 5 13 19 18.4 6.5 36176 36079.7
1999 5 13 20 17.8 6.4 36757.5 36255.2
1999 5 13 21 16.9 6.2 37471.5 37297.1
1999 5 13 22 15.9 6.1 38794.5 38574.3
1999 5 13 23 15 5.9 40028 39925.5
1999 5 14 0 14.5 5.7 38693 38485
1999 5 14 1 13.9 5.6 36400.5 36177.9
1999 5 14 2 13.4 5.4 36005 35839.7
1999 5 14 3 13 5.4 33778 33757.6
1999 5 14 4 12.7 5.5 32340.5 32415.3
1999 5 14 5 12.3 5.5 32789.5 32896.1
1999 5 14 6 12.4 5.5 34412 34574
1999 5 14 7 12.4 5.5 37406.5 37921.6
1999 5 14 8 12.5 5.5 40656.5 41320.3
1999 5 14 9 13.4 5.7 42980.5 43651.7
1999 5 14 10 14.4 5.9 43961.5 44439.2
1999 5 14 11 15.3 6.1 44237.5 44664.8
1999 5 14 12 15.8 6.2 44704.5 45259.7
1999 5 14 13 16.3 6.3 44901 45615.1
1999 5 14 14 16.8 6.4 43683 44619.3
1999 5 14 15 17 6.4 42147 42968.3
1999 5 14 16 17.3 6.3 40566.5 41519.2
1999 5 14 17 17.5 6.3 39639.5 40552.5
1999 5 14 18 17.1 6 39794.5 40911.6
1999 5 14 19 16.6 5.7 40709.5 41375.2
1999 5 14 20 16.2 5.4 39677.5 40078.7
1999 5 14 21 15.3 5.2 39375 40108
1999 5 14 22 14.3 4.9 40625 40944.1
1999 5 14 23 13.4 4.7 42003.5 42321.5
1999 5 15 0 12.9 4.5 40460.5 42618.4
1999 5 15 1 12.4 4.4 37869 39729.6
1999 5 15 2 11.9 4.2 37268 38949.7
1999 5 15 3 11.6 4.4 34813.5 36364
1999 5 15 4 11.2 4.7 33090 34614.4
1999 5 15 5 10.9 4.9 32847.5 34145.6
1999 5 15 6 11.2 5.1 33048 34453.5
1999 5 15 7 11.4 5.3 34203.5 35886.6
1999 5 15 8 11.7 5.5 36643 38483.6
1999 5 15 9 12.7 5.6 39370 41181.2
1999 5 15 10 13.7 5.8 40564 42478.9
1999 5 15 11 14.7 5.9 40622 42554.3
1999 5 15 12 15.6 5.7 41390 42981.4
1999 5 15 13 16.5 5.4 41885.5 43303.9
1999 5 15 14 17.4 5.2 40140.5 41406
1999 5 15 15 17.5 5 38283.5 39570.9
1999 5 15 16 17.5 4.8 36635 38006.8
1999 5 15 17 17.6 4.6 35878 37113.7
1999 5 15 18 17.1 4.4 36247 37799.6
1999 5 15 19 16.5 4.1 37320.5 38854.9
1999 5 15 20 16 3.9 36764 38025
1999 5 15 21 15 3.6 36904 38436.7
1999 5 15 22 14 3.4 38647.5 39725.2
1999 5 15 23 13 3.1 40459 41482.4
1999 5 16 0 12.4 2.7 38996 40026.9
1999 5 16 1 11.7 2.3 36679 37455.1
1999 5 16 2 11.1 1.9 36048.5 36757
1999 5 16 3 10.6 1.9 33526.5 34370.3
1999 5 16 4 10 1.8 31628.5 32589.4
1999 5 16 5 9.5 1.8 30626 31908.8
1999 5 16 6 9.8 2 29833.5 31508.4
1999 5 16 7 10 2.1 30108.5 31654.9
1999 5 16 8 10.3 2.3 31738.5 33011.1
1999 5 16 9 12 2.3 34308.5 35171.8
1999 5 16 10 13.6 2.4 35976 36941.5
1999 5 16 11 15.3 2.4 37049 37746.5
1999 5 16 12 16 2.8 37990 38775.1
1999 5 16 13 16.8 3.3 38603.5 39278.4
1999 5 16 14 17.5 3.7 36009.5 36740.6
1999 5 16 15 17.7 3.7 34081.5 34716.9
1999 5 16 16 17.8 3.7 32431 33242.6
1999 5 16 17 18 3.7 31820 32667.2
1999 5 16 18 17.4 3.8 32807.5 34120.8
1999 5 16 19 16.9 3.9 34827 36185.9
1999 5 16 20 16.3 4 35842 36785.1
1999 5 16 21 15.3 3.9 36875.5 38018.3
1999 5 16 22 14.2 3.8 38450 39133.4
1999 5 16 23 13.2 3.7 39908.5 40571.4
1999 5 17 0 12.6 3.6 38408.5 39057
1999 5 17 1 12.1 3.6 36461 36815.9
1999 5 17 2 11.5 3.5 36186.5 36633.6
1999 5 17 3 11.2 4.1 34203 34691.3
1999 5 17 4 10.9 4.6 33035.5 33662
1999 5 17 5 10.6 5.2 34325.5 34909
1999 5 17 6 10.7 5.4 37499 38009.1
1999 5 17 7 10.8 5.7 43090 42994.9
1999 5 17 8 10.9 5.9 47443 47063.2
1999 5 17 9 11.7 6.3 49614.5 49467
1999 5 17 10 12.5 6.7 50625.5 50576
1999 5 17 11 13.3 7.1 51085.5 51034.9
1999 5 17 12 14.1 7 50938 50949.8
1999 5 17 13 14.9 6.8 50881.5 50922.6
1999 5 17 14 15.7 6.7 50592 50520.6
1999 5 17 15 15.8 6.7 49504 49071.8
1999 5 17 16 16 6.8 48055 47755.9
1999 5 17 17 16.1 6.8 47064 46571.5
1999 5 17 18 15.7 6.9 47137.5 46388.9
1999 5 17 19 15.2 7.1 48601 46714.2
1999 5 17 20 14.8 7.2 47178.5 44878.8
1999 5 17 21 14.2 7 45646.5 44407.7
1999 5 17 22 13.7 6.9 44939 44513.6
1999 5 17 23 13.1 6.7 45462 45469.2
1999 5 18 0 12.9 6.7 43767 43794.8
1999 5 18 1 12.7 6.7 41284.5 41102.3
1999 5 18 2 12.5 6.7 40761.5 40658.2
1999 5 18 3 12.3 6.5 38590.5 38393.5
1999 5 18 4 12 6.4 37092.5 37043.4
1999 5 18 5 11.8 6.2 37678.5 37538.6
1999 5 18 6 12 6.1 40268 39882.9
1999 5 18 7 12.1 6 45339.5 44544
1999 5 18 8 12.3 5.9 49078.5 48312
1999 5 18 9 13.6 5.7 50409.5 50211.8
1999 5 18 10 14.9 5.5 51026.5 50797.5
1999 5 18 11 16.2 5.3 51082.5 50788.7
1999 5 18 12 17.1 5.4 50852.5 50577.8
1999 5 18 13 18.1 5.4 50679 50410.7
1999 5 18 14 19 5.5 50128.5 49956.9
1999 5 18 15 19 5.5 48818.5 48549
1999 5 18 16 19 5.5 47665 47154.3
1999 5 18 17 19 5.5 46290.5 45814
1999 5 18 18 18.5 5.4 45518.5 45466.5
1999 5 18 19 17.9 5.4 46064 45757.4
1999 5 18 20 17.4 5.3 44560 43885.2
1999 5 18 21 16.4 5.2 43695 43675.9
1999 5 18 22 15.3 5.1 44057.5 44325.3
1999 5 18 23 14.3 5 44863.5 45424
1999 5 19 0 13.9 4.9 43049 43389
1999 5 19 1 13.4 4.9 40515 40770.4
1999 5 19 2 13 4.8 39985 40352.1
1999 5 19 3 12.7 5.2 37669.5 38124.1
1999 5 19 4 12.4 5.7 36409 36789.9
1999 5 19 5 12.1 6.1 37005 37314.8
1999 5 19 6 12.4 6.3 39273 39606.2
1999 5 19 7 12.6 6.5 43908.5 44305.1
1999 5 19 8 12.9 6.7 47608 48114.7
1999 5 19 9 13.9 6.5 49942 50097
1999 5 19 10 14.9 6.4 50954 50837.9
1999 5 19 11 15.9 6.2 51061.5 50979.4
1999 5 19 12 16.3 6.3 50955 50903.2
1999 5 19 13 16.7 6.5 50727.5 50863.4
1999 5 19 14 17.1 6.6 50624 50522.1
1999 5 19 15 17 6.5 49244 49131.3
1999 5 19 16 16.9 6.5 47894 47791.1
1999 5 19 17 16.8 6.4 46754.5 46576.3
1999 5 19 18 16.3 6.4 46097.5 46346.7
1999 5 19 19 15.7 6.5 46719 46656.9
1999 5 19 20 15.2 6.5 45179.5 44761.8
1999 5 19 21 14.5 6.3 44307 44272.1
1999 5 19 22 13.8 6.2 44599 44703.7
1999 5 19 23 13.1 6 45345.5 45763.4
1999 5 20 0 12.8 6.1 43400.5 43758.7
1999 5 20 1 12.5 6.1 41196.5 41051.9
1999 5 20 2 12.2 6.2 40642 40610.7
1999 5 20 3 12.1 6.2 38361 38327.9
1999 5 20 4 12 6.2 36965 36926
1999 5 20 5 11.9 6.2 37451.5 37389.8
1999 5 20 6 12 6.6 40046.5 39704.9
1999 5 20 7 12.1 6.9 45204.5 44439
1999 5 20 8 12.2 7.3 49243.5 48295
1999 5 20 9 12.7 7.3 51260.5 50483.3
1999 5 20 10 13.3 7.2 51966 51469.7
1999 5 20 11 13.8 7.2 52293.5 51886
1999 5 20 12 14.1 7.2 52022.5 51851.8
1999 5 20 13 14.4 7.1 51952 51758.6
1999 5 20 14 14.7 7.1 51625.5 51440.2
1999 5 20 15 14.7 7.2 50547.5 50073.3
1999 5 20 16 14.7 7.3 49362 48764.5
1999 5 20 17 14.7 7.4 48287 47723.8
1999 5 20 18 14.5 7.3 47964.5 47439.7
1999 5 20 19 14.2 7.2 48898.5 47515.1
1999 5 20 20 14 7.1 47231.5 45446.1
1999 5 20 21 13.6 6.8 45886.5 44770.1
1999 5 20 22 13.1 6.5 45584.5 45097.1
1999 5 20 23 12.7 6.2 46209 46105
1999 5 21 0 12.5 6.2 44262 44052.1
1999 5 21 1 12.4 6.2 41612.5 41296.4
1999 5 21 2 12.2 6.2 41057 40844.7
1999 5 21 3 12.1 6.4 38696.5 38558.5
1999 5 21 4 11.9 6.6 37422.5 37168.9
1999 5 21 5 11.8 6.8 37938 37609
1999 5 21 6 12 6.8 40338 39876.2
1999 5 21 7 12.2 6.8 45667 44604.7
1999 5 21 8 12.4 6.8 49703 48396.6
1999 5 21 9 13.2 6.6 51575 50428.4
1999 5 21 10 13.9 6.3 52181 51279
1999 5 21 11 14.7 6.1 51938.5 51487.7
1999 5 21 12 15.5 6 51479 51250.8
1999 5 21 13 16.3 5.9 51609.5 51046.3
1999 5 21 14 17.1 5.8 50495.5 50526.1
1999 5 21 15 17.3 5.9 48814.5 49092
1999 5 21 16 17.4 5.9 47027 47702.7
1999 5 21 17 17.6 6 45614 46464.7
1999 5 21 18 17 6.2 45428 46259.1
1999 5 21 19 16.5 6.3 45698.5 46561.8
1999 5 21 20 15.9 6.5 44312.5 44721.4
1999 5 21 21 15.4 6.5 43930.5 44092.1
1999 5 21 22 14.8 6.4 44686.5 44580.9
1999 5 21 23 14.3 6.4 45839 45675.9
1999 5 22 0 14.1 6.5 43720 43014.8
1999 5 22 1 14 6.5 40668 40110.1
1999 5 22 2 13.8 6.6 39697 39319.8
1999 5 22 3 13.6 6.7 36976 36648
1999 5 22 4 13.3 6.7 35020 34784.1
1999 5 22 5 13.1 6.8 34429.5 34179
1999 5 22 6 13.1 6.7 34463 34427.6
1999 5 22 7 13 6.5 35702 36098.3
1999 5 22 8 13 6.4 38496.5 38713.9
1999 5 22 9 13.6 6.5 41355.5 41387.7
1999 5 22 10 14.1 6.5 42778.5 42840.7
1999 5 22 11 14.7 6.6 42898 43095.3
1999 5 22 12 15.2 6.5 43466 43684.2
1999 5 22 13 15.6 6.5 43930 44185.2
1999 5 22 14 16.1 6.4 41898 42373.2
1999 5 22 15 16.3 6.2 39977 40506.2
1999 5 22 16 16.5 5.9 38312.5 38896.8
1999 5 22 17 16.7 5.7 37419 38127.6
1999 5 22 18 16.3 5.7 37678 38797.5
1999 5 22 19 15.9 5.7 38623 39822.6
1999 5 22 20 15.5 5.7 38348.5 38893.7
1999 5 22 21 14.7 5.3 38135.5 38801.9
1999 5 22 22 13.8 5 39482.5 40116.8
1999 5 22 23 13 4.6 41341 42066
1999 5 23 0 12.6 4.5 40010.5 40547.3
1999 5 23 1 12.2 4.3 37554 37916.6
1999 5 23 2 11.8 4.2 36740.5 37196.8
1999 5 23 3 11.6 4.2 33971.5 34689.7
1999 5 23 4 11.3 4.2 31971.5 32762.7
1999 5 23 5 11.1 4.2 31007.5 31909.4
1999 5 23 6 11.4 4.2 30135.5 31430.2
1999 5 23 7 11.6 4.3 30590 31708.4
1999 5 23 8 11.9 4.3 32333 33067.3
1999 5 23 9 13.1 4.4 34624 35337.4
1999 5 23 10 14.2 4.6 36332.5 37360.7
1999 5 23 11 15.4 4.7 37070 38428.4
1999 5 23 12 16.1 4.8 37883.5 39447.5
1999 5 23 13 16.9 4.9 38257 39862.7
1999 5 23 14 17.6 5 35660 37270.2
1999 5 23 15 18 5 33666.5 35229.4
1999 5 23 16 18.4 5.1 32115.5 33758.8
1999 5 23 17 18.8 5.1 31213 33228.5
1999 5 23 18 18.4 5.1 31660 34433
1999 5 23 19 18.1 5 33171 36363.4
1999 5 23 20 17.7 5 34070.5 36852.3
1999 5 23 21 16.8 5 34784 37640.8
1999 5 23 22 15.9 5 36837 38867.7
1999 5 23 23 15 5 38995 40506.4
1999 5 24 0 14.5 4.9 37865 39994.3
1999 5 24 1 14 4.9 35321 37429.7
1999 5 24 2 13.5 4.8 34638 36712.4
1999 5 24 3 13.1 4.7 32282.5 34218.3
1999 5 24 4 12.6 4.6 30469.5 32318.5
1999 5 24 5 12.2 4.5 29798.5 31494.9
1999 5 24 6 12.6 4.5 29161 30973
1999 5 24 7 12.9 4.4 29612 31294.8
1999 5 24 8 13.3 4.4 31375 32682.4
1999 5 24 9 14.7 4.5 33999.5 34878.3
1999 5 24 10 16.1 4.5 35990 36775.3
1999 5 24 11 17.5 4.6 37041 37850
1999 5 24 12 18.2 4.5 37935 38880.3
1999 5 24 13 19 4.5 38475.5 39346.7
1999 5 24 14 19.7 4.4 36321.5 36746.8
1999 5 24 15 20 4.5 34372.5 34820.3
1999 5 24 16 20.2 4.6 32917.5 33403.2
1999 5 24 17 20.5 4.7 32163.5 32877.2
1999 5 24 18 20.1 4.7 32934.5 33952
1999 5 24 19 19.6 4.7 34823 35893.5
1999 5 24 20 19.2 4.7 35595 36405.6
1999 5 24 21 18 4.5 35982.5 37162.6
1999 5 24 22 16.8 4.4 38169 38529.2
1999 5 24 23 15.6 4.2 39697.5 40236.8
1999 5 25 0 15 4.2 38206 38613.6
1999 5 25 1 14.3 4.3 35956 36402.3
1999 5 25 2 13.7 4.3 35579.5 36160.5
1999 5 25 3 13.4 4.7 33528.5 34155.3
1999 5 25 4 13.2 5.1 32634.5 33061.7
1999 5 25 5 12.9 5.5 33892 34214.7
1999 5 25 6 13.2 5.6 36637 37036.3
1999 5 25 7 13.4 5.7 41488 42285.4
1999 5 25 8 13.7 5.8 45939 46384.4
1999 5 25 9 14.8 5.6 48593 48442.6
1999 5 25 10 15.8 5.4 49983.5 49330
1999 5 25 11 16.9 5.2 50481 49637.1
1999 5 25 12 17.8 5.1 50411.5 49652.4
1999 5 25 13 18.7 4.9 50223.5 49774.5
1999 5 25 14 19.6 4.8 49914.5 49393.9
1999 5 25 15 20.1 4.4 48617 47941.5
1999 5 25 16 20.5 4 47192.5 46561.6
1999 5 25 17 21 3.6 45603.5 45146.1
1999 5 25 18 20.5 3.4 44864 44513
1999 5 25 19 20 3.3 45027.5 45012.2
1999 5 25 20 19.5 3.1 43335.5 43312.1
1999 5 25 21 18.1 2.8 42223 42437.9
1999 5 25 22 16.7 2.5 43443 43192.4
1999 5 25 23 15.3 2.2 44834 44644
1999 5 26 0 14.4 1.8 42690.5 43004.9
1999 5 26 1 13.5 1.5 40022.5 40349.1
1999 5 26 2 12.6 1.1 39134.5 39947.2
1999 5 26 3 12 1.1 36468.5 37767.3
1999 5 26 4 11.5 1.1 35085 36481.2
1999 5 26 5 10.9 1.1 35665.5 37059.4
1999 5 26 6 11.5 1.3 37482.5 39100.9
1999 5 26 7 12.2 1.5 42207.5 43892
1999 5 26 8 12.8 1.7 45994 47621.2
1999 5 26 9 15.1 1.6 48419 49168.5
1999 5 26 10 17.3 1.5 49437 49612.7
1999 5 26 11 19.6 1.4 49448.5 49662.1
1999 5 26 12 20.7 1.5 49572.5 49586.5
1999 5 26 13 21.8 1.7 49327 49635.6
1999 5 26 14 22.9 1.8 49104 49222.7
1999 5 26 15 23.3 1.8 47630 47948.2
1999 5 26 16 23.8 1.7 46408.5 46590.5
1999 5 26 17 24.2 1.7 44988 45226.8
1999 5 26 18 23.7 1.6 44320 44560.9
1999 5 26 19 23.2 1.5 44559.5 44795.5
1999 5 26 20 22.7 1.4 42828.5 43000.5
1999 5 26 21 21.1 1.4 41508 42296.1
1999 5 26 22 19.6 1.4 42824 43510.8
1999 5 26 23 18 1.4 44113.5 44977.7
1999 5 27 0 17.2 1.4 42391 42796.1
1999 5 27 1 16.5 1.5 40074 40135.2
1999 5 27 2 15.7 1.5 39549.5 39642.1
1999 5 27 3 15.3 1.7 37217.5 37360
1999 5 27 4 15 2 35584 36018.9
1999 5 27 5 14.6 2.2 35964.5 36491.6
1999 5 27 6 15.2 2.8 37888 38512.2
1999 5 27 7 15.9 3.4 42937.5 43580.9
1999 5 27 8 16.5 4 46872 47532.9
1999 5 27 9 18.5 4.3 48728.5 49338.2
1999 5 27 10 20.4 4.7 49612 50021.5
1999 5 27 11 22.4 5 49847 50379.1
1999 5 27 12 23.4 4.9 49850 50334.6
1999 5 27 13 24.3 4.9 49932.5 50334.1
1999 5 27 14 25.3 4.8 49808 50000.8
1999 5 27 15 25.2 5.1 48651.5 48871.1
1999 5 27 16 25.1 5.5 47376.5 47627.1
1999 5 27 17 25 5.8 46253.5 46368.9
1999 5 27 18 24.1 5.9 45389.5 45526.3
1999 5 27 19 23.3 5.9 45683.5 45462.5
1999 5 27 20 22.4 6 44107.5 43602.7
1999 5 27 21 21.3 5.9 43024.5 42664.2
1999 5 27 22 20.1 5.7 43524 43706.8
1999 5 27 23 19 5.6 44682.5 45213.1
1999 5 28 0 18.3 5.3 42607 42990.3
1999 5 28 1 17.7 5 39720.5 40303.8
1999 5 28 2 17 4.7 38956.5 39769.2
1999 5 28 3 16.4 4.3 36681 37428.8
1999 5 28 4 15.8 3.8 35245.5 36041.8
1999 5 28 5 15.2 3.4 35802 36478.8
1999 5 28 6 15.5 3.3 37969.5 38429.9
1999 5 28 7 15.8 3.1 43024.5 43462.2
1999 5 28 8 16.1 3 46984.5 47374.4
1999 5 28 9 17.7 3 49054.5 49148.9
1999 5 28 10 19.2 3 49729 49801.5
1999 5 28 11 20.8 3 50099.5 50086.5
1999 5 28 12 21.9 3 49954 50025.3
1999 5 28 13 23.1 3 49790 50043.3
1999 5 28 14 24.2 3 49415 49725.4
1999 5 28 15 24.6 3.1 47932 48636.1
1999 5 28 16 25 3.3 46228 47430.6
1999 5 28 17 25.4 3.4 45156.5 46189.5
1999 5 28 18 24.9 3.2 44504.5 45385.1
1999 5 28 19 24.4 2.9 44238.5 45409.1
1999 5 28 20 23.9 2.7 42375 43540
1999 5 28 21 22.5 2.7 41233.5 42620.2
1999 5 28 22 21.1 2.6 42975 43777.8
1999 5 28 23 19.7 2.6 44843.5 45320.3
1999 5 29 0 19 2.7 42730.5 42483.7
1999 5 29 1 18.4 2.9 39319 39558
1999 5 29 2 17.7 3 38190 38673.6
1999 5 29 3 17.3 3 35540 35989.5
1999 5 29 4 16.9 3.1 33622 34170.1
1999 5 29 5 16.5 3.1 32985.5 33589.4
1999 5 29 6 17 3.1 32837 33602.5
1999 5 29 7 17.5 3.1 35031 35466.1
1999 5 29 8 18 3.1 37788 38198.3
1999 5 29 9 19.6 3.1 40392.5 40660.4
1999 5 29 10 21.3 3 41716 41832.9
1999 5 29 11 22.9 3 41858 42004.2
1999 5 29 12 23.9 3.4 42379.5 42691
1999 5 29 13 24.9 3.8 42908 43315.2
1999 5 29 14 25.9 4.2 41057.5 41704.2
1999 5 29 15 26 4.5 39511 40315.3
1999 5 29 16 26.2 4.7 37834 38996.9
1999 5 29 17 26.3 5 37090.5 38293.1
1999 5 29 18 25.8 5.1 37452.5 38448.3
1999 5 29 19 25.2 5.2 37985 39014.7
1999 5 29 20 24.7 5.3 37061 38040.8
1999 5 29 21 23.2 5.2 36450 37718.8
1999 5 29 22 21.7 5.1 38435.5 39484
1999 5 29 23 20.2 5 40917.5 41691.4
1999 5 30 0 19.5 5 39153.5 39858.8
1999 5 30 1 18.8 5.1 36310.5 37155
1999 5 30 2 18.1 5.1 35188 36292.6
1999 5 30 3 17.6 5.2 32544 33743.5
1999 5 30 4 17.1 5.4 30490 31841.5
1999 5 30 5 16.6 5.5 29571.5 30989.8
1999 5 30 6 16.9 5.6 28502 30336.9
1999 5 30 7 17.1 5.8 29180.5 30784.1
1999 5 30 8 17.4 5.9 31054.5 32393.9
1999 5 30 9 18.5 5.6 33497 34742.2
1999 5 30 10 19.5 5.4 35618.5 36730.5
1999 5 30 11 20.6 5.1 36589 37981.8
1999 5 30 12 21.9 4.8 37337.5 39046.5
1999 5 30 13 23.1 4.4 37759 39511.5
1999 5 30 14 24.4 4.1 35412 37114.9
1999 5 30 15 24.5 4.1 33704.5 35505.2
1999 5 30 16 24.7 4.2 32539.5 34259.9
1999 5 30 17 24.8 4.2 31902.5 33788
1999 5 30 18 24.2 4.1 32641 34602.3
1999 5 30 19 23.5 4.1 33951 36220.5
1999 5 30 20 22.9 4 34700 36660.5
1999 5 30 21 21.5 4.1 35512.5 37089.8
1999 5 30 22 20 4.1 37821 38451.8
1999 5 30 23 18.6 4.2 39808 40278.2
1999 5 31 0 17.9 4.2 37898.5 38351.7
1999 5 31 1 17.1 4.3 35633.5 35997.9
1999 5 31 2 16.4 4.3 35013 35652.3
1999 5 31 3 16.1 4.9 32863.5 33684.8
1999 5 31 4 15.8 5.4 31811 32716.6
1999 5 31 5 15.5 6 32953.5 33916.5
1999 5 31 6 15.8 6.3 35742.5 36559.5
1999 5 31 7 16 6.6 41153 41879.2
1999 5 31 8 16.3 6.9 45677 46123.8
1999 5 31 9 17.4 6.7 48153 48304.5
1999 5 31 10 18.6 6.5 49367.5 49270.8
1999 5 31 11 19.7 6.3 49763 49759.9
1999 5 31 12 20.7 6.4 49811.5 49865.3
1999 5 31 13 21.8 6.6 49978.5 50076.8
1999 5 31 14 22.8 6.7 49622 49934.1
1999 5 31 15 23.1 6.6 48499 48919.9
1999 5 31 16 23.4 6.4 47352.5 47814.7
1999 5 31 17 23.7 6.3 45943.5 46620.8
1999 5 31 18 23.2 6.1 45397.5 45669.5
1999 5 31 19 22.8 5.8 45886.5 45745.8
1999 5 31 20 22.3 5.6 43961 43873.1
1999 5 31 21 21.1 5.5 42391.5 42623.1
1999 5 31 22 20 5.3 43230.5 43321
1999 5 31 23 18.8 5.2 44778.5 44927.2
1999 6 1 0 18.2 5.3 42554 42989.5
1999 6 1 1 17.6 5.3 39579.5 40214.3
1999 6 1 2 17 5.4 38892 39653.7
1999 6 1 3 16.6 5.5 36709.5 37390.8
1999 6 1 4 16.1 5.6 35469 36109.7
1999 6 1 5 15.7 5.7 36123.5 36614.1
1999 6 1 6 16.2 5.6 37983.5 38575.2
1999 6 1 7 16.7 5.4 42893.5 43646.6
1999 6 1 8 17.2 5.3 47159.5 47647
1999 6 1 9 18.8 5.3 49395.5 49626.1
1999 6 1 10 20.5 5.3 50212 50451.5
1999 6 1 11 22.1 5.3 50839.5 50848.3
1999 6 1 12 23.1 5.4 50779.5 50786.4
1999 6 1 13 24.2 5.4 50781.5 50737.9
1999 6 1 14 25.2 5.5 50417.5 50498.8
1999 6 1 15 25.5 5.6 49612.5 49560.4
1999 6 1 16 25.9 5.6 48881.5 48425.2
1999 6 1 17 26.2 5.7 47563.5 47233.4
1999 6 1 18 25.5 5.7 46723 46318.7
1999 6 1 19 24.9 5.7 46745.5 46188.2
1999 6 1 20 24.2 5.7 44874.5 44144.2
1999 6 1 21 22.9 5.9 43685 43109.4
1999 6 1 22 21.5 6.1 44530.5 44079
1999 6 1 23 20.2 6.3 45812.5 45740
1999 6 2 0 19.8 6.2 43536 43470.5
1999 6 2 1 19.4 6 40567.5 40652.7
1999 6 2 2 19 5.9 39677 40068.2
1999 6 2 3 18.8 5.9 37611 37814.9
1999 6 2 4 18.6 5.8 36240.5 36549.6
1999 6 2 5 18.4 5.8 36852.5 37071.8
1999 6 2 6 18.6 5.6 38533.5 39028.5
1999 6 2 7 18.8 5.5 42953.5 44093.9
1999 6 2 8 19 5.3 47173.5 48039.4
1999 6 2 9 19.8 5.4 49485 49896.4
1999 6 2 10 20.6 5.5 50755 50601
1999 6 2 11 21.4 5.6 51206.5 50912.2
1999 6 2 12 21.6 5.8 51197.5 50740.8
1999 6 2 13 21.9 6.1 50865 50598.7
1999 6 2 14 22.1 6.3 50735 50283.7
1999 6 2 15 21.6 6.1 49701.5 49189.8
1999 6 2 16 21 6 48399 47949.6
1999 6 2 17 20.5 5.8 46873 46634.2
1999 6 2 18 20 5.6 46108 45715.9
1999 6 2 19 19.5 5.4 46530 45881.3
1999 6 2 20 19 5.2 44480.5 43992
1999 6 2 21 18 4.7 42898.5 42574.7
1999 6 2 22 17 4.1 43508.5 43176.1
1999 6 2 23 16 3.6 45108 44752.5
1999 6 3 0 15.4 3.3 42820.5 42362.8
1999 6 3 1 14.7 3.1 40023.5 39588.5
1999 6 3 2 14.1 2.8 39479.5 39070.5
1999 6 3 3 13.8 2.9 37968.5 36889.1
1999 6 3 4 13.4 2.9 36858.5 35712.6
1999 6 3 5 13.1 3 37320.5 36282.9
1999 6 3 6 13.6 3.4 38281 38207.3
1999 6 3 7 14.1 3.8 43096.5 43224.5
1999 6 3 8 14.6 4.2 46869.5 47196.4
1999 6 3 9 16.1 4.2 48697 49142.4
1999 6 3 10 17.7 4.2 49742.5 49966.2
1999 6 3 11 19.2 4.2 50409.5 50358.4
1999 6 3 12 19.7 4.3 50324.5 50244
1999 6 3 13 20.2 4.4 50291 50118.3
1999 6 3 14 20.7 4.5 50230 49780.9
1999 6 3 15 20.6 4.9 49305 48768.4
1999 6 3 16 20.6 5.2 48129.5 47630.4
1999 6 3 17 20.5 5.6 46789.5 46436.2
1999 6 3 18 19.5 5.7 46181.5 45566.3
1999 6 3 19 18.5 5.8 46643.5 45801.7
1999 6 3 20 17.5 5.9 44831.5 43972.4
1999 6 3 21 16.8 5.8 43107 42516
1999 6 3 22 16.1 5.8 43247.5 43110.8
1999 6 3 23 15.4 5.7 44803.5 44729.3
1999 6 4 0 15.1 5.8 42579 42438.3
1999 6 4 1 14.7 5.8 39668.5 39698
